-1.000000000000000000e+00 3.270000000000000018e+00 1.154969542340169131e+00
-1.111111111111111605e-01 2.381111111111111178e+00 1.216793459085940166e+00
7.777777777777776791e-01 1.492222222222222339e+00 1.100612142586368414e+00
1.666666666666666519e+00 6.033333333333334991e-01 7.658970723534612723e-01
2.555555555555555358e+00 -2.855555555555553404e-01 1.177456328869209035e+00
3.444444444444444642e+00 -1.174444444444444624e+00 8.899175015311192594e-01
4.333333333333333037e+00 -2.063333333333333020e+00 9.561858446871160933e-01
5.222222222222221433e+00 -2.952222222222221415e+00 1.131969935278934081e+00
6.111111111111110716e+00 -3.841111111111110699e+00 1.103785083281927593e+00
7.000000000000000000e+00 -4.730000000000000426e+00 9.269658598060841470e-01
