24.551   2337.08   188.908
-27.9761   2093.55   196.774
-15.8829   2446.67   -139.281
-200.329   2285.81   -76.2966
113.215   2213.91   -120.376
-157.234   2462.12   -31.5526
57.5917   2137.98   -135.681
-11.5389   2435.95   195.93
173.053   2342.13   64.2402
-3.28531   2249.53   11.6215
107.857   2158   -43.5627
-99.5185   2135.48   189.744
126.345   2366.43   -198.693
138.125   2359.56   -68.5958
-17.6291   2179.68   71.959
-32.474   2223.27   -106.137
123.852   2089.42   -161.834
-159.619   2097.59   -197.107
41.5661   2463.89   70.4936
-41.7403   2270.35   -13.9594
4.97023   2451.69   -106.458
8.76512   2392.92   -182.057
-197.514   2435.91   176.037
-80.7215   2408.75   -33.0579
-70.2164   2109.36   147.922
181.419   2201.14   208.315
176.252   2220.08   176.207
-47.9691   2152.46   38.5839
211.271   2181.77   127.269
174.714   2389.43   -4.996
-81.3   2426.15   52.4445
-2.27404   2440.68   21.0189
22.5817   2233.07   -177.495
4.63661   2371.73   105.876
-86.5652   2385.95   39.1715
-50.7442   2203.71   -165.169
-150.814   2351.1   -82.2068
135.84   2426.88   -83.6312
-5.00619   2472.69   183.209
53.6143   2174.33   -49.7802
-18.7036   2357.43   -48.9942
92.8991   2121.19   150.171
-32.0371   2353.99   149.527
85.2661   2428.14   -165.469
120.095   2441.76   -149.823
26.1446   2370.67   -106.261
-130.279   2268.57   -100.217
17.122   2282.5   110.278
60.6867   2292.74   116.167
-20.1322   2482.34   -113.251
-173.111   2271.51   102.49
186.746   2475.32   -209.995
212.916   2084.7   114.825
-128.628   2326.33   -100.105
-83.5806   2463.88   -22.6932
188.879   2123.92   -175.867
123.878   2127.04   107.488
-16.4268   2340.97   -18.0278
24.628   2354.21   -100.905
-10.0202   2399.8   -12.844
53.63   2102.99   -95.7999
-66.9255   2112.69   -154.166
-37.7632   2122.03   212.769
124.534   2299.9   163.336
-6.32447   2336.22   130.442
-198.254   2387.1   20.1924
117.735   2095.04   173.44
87.5174   2440.98   200.12
198.839   2278.03   -153.292
162.645   2313.57   88.6582
17.6585   2118.63   -102.763
101.664   2399.82   -42.0206
-145.422   2406.72   -1.81873
133.504   2391.16   -207.276
-0.450406   2439.47   -184.557
-116.011   2380.1   -10.0928
116.923   2294.01   27.076
-8.78642   2213.04   47.361
107.552   2346.81   41.9707
208.071   2138.75   206.207
-181.968   2085.16   193.538
39.5477   2234.7   40.9553
202.388   2337.83   -6.33887
-168.907   2357.66   63.532
-184.998   2182.66   35.5
88.8023   2149.66   75.823
-27.4142   2263.96   -189.449
108.43   2283.17   -22.4346
-127.774   2484.11   -38.3711
119.008   2109.87   -149.596
-156.71   2449.95   -210.027
150.496   2161.13   -181.057
-90.4057   2441.68   -125.588
-117.272   2474.39   -141.32
154.806   2270.11   78.9668
-73.449   2203.05   -208.572
8.42029   2460.78   -101.894
-207.18   2449.35   -130.98
-29.8528   2190.83   160.288
123.907   2174.73   -155.667
110.12   2461.01   19.5309
69.2643   2362.36   162.331
159.224   2465.97   62.9508
117.09   2344.69   12.4528
-13.1501   2125.72   -209.731
-49.2748   2486.46   79.9211
-37.9374   2326.03   -106.652
48.3239   2089.3   63.3569
-81.2118   2369.98   6.66567
-31.3104   2086.79   -199.376
-4.9637   2174.96   -207.41
-208.899   2212.31   37.4494
118.986   2126.25   53.8282
-117.423   2220.1   95.8612
-29.866   2429.9   -110.553
-4.2657   2371.48   94.4321
76.061   2169.83   63.2796
-10.6152   2164.17   -146.792
-208.44   2226.41   182.287
-209.515   2136.89   46.9903
-123.349   2432.99   -203.8
20.0265   2084.67   -24.1803
43.9643   2414.24   194.115
-84.554   2268.94   176.57
-161.414   2276.11   -52.5433
-198.154   2117.04   -5.06053
90.7453   2434.25   -98.2592
158.715   2132.18   169.777
39.6766   2443.27   65.4568
